,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Summary,Summary,Summary,Summary,Summary,Unnamed: 8_level_0,Team per 48,Team per 48,Team per 48,Team per 48,Team per 48,Unnamed: 14_level_0,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Unnamed: 20_level_0,Diff per 48,Diff per 48,Diff per 48,Diff per 48,Diff per 48
,Rk,Referee,Unnamed: 2_level_1,G,W,L,W/L%,Pace,Unnamed: 8_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 14_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 20_level_1,PTS,FTA,PF,S.Foul,O.Foul
31,32,Dedric Taylor,,6,3,3,0.5,97.9,,114.7,25.7,18.3,8.2,1.5,,108.8,22.0,21.3,10.5,1.5,,5.9,3.7,-3.0,-2.3,0.0
32,33,Mousa Dagher,,4,3,1,0.75,97.1,,117.8,23.5,17.0,9.0,0.8,,114.3,19.8,19.8,9.5,0.3,,3.5,3.7,-2.8,-0.5,0.5
33,34,Lauren Holtkamp-Sterling,,6,6,0,1.0,96.3,,116.5,21.7,20.2,9.7,0.7,,98.0,21.7,19.5,9.0,1.2,,18.5,0.0,0.7,0.7,-0.5
34,35,Tre Maddox,,4,3,1,0.75,96.4,,117.7,18.8,18.3,9.0,0.5,,106.0,20.5,18.0,7.1,0.5,,11.7,-1.7,0.3,1.9,0.0
35,36,James Williams,,2,1,1,0.5,95.6,,114.5,29.5,20.5,9.5,2.0,,110.0,21.5,22.0,13.5,0.5,,4.5,8.0,-1.5,-4.0,1.5
36,37,Brandon Schwab,,3,2,1,0.667,96.5,,113.7,20.6,17.7,8.7,1.3,,111.8,22.2,19.7,8.1,1.0,,1.9,-1.6,-2.0,0.6,0.3
37,38,Kevin Scott,,2,1,1,0.5,98.0,,105.5,21.0,18.0,7.0,3.5,,98.5,14.5,18.0,9.0,1.5,,7.0,6.5,0.0,-2.0,2.0
38,39,Justin Van Duyne,,4,2,2,0.5,94.9,,108.3,22.5,16.5,6.0,2.5,,102.8,13.5,20.3,9.0,2.3,,5.5,9.0,-3.8,-3.0,0.2
39,40,Jonathan Sterling,,5,3,2,0.6,97.5,,116.6,26.0,19.4,8.0,1.4,,107.2,19.2,22.0,10.6,2.0,,9.4,6.8,-2.6,-2.6,-0.6
40,41,Ben Taylor,,2,1,1,0.5,98.8,,115.0,26.0,24.0,8.0,3.0,,107.0,20.5,21.5,11.0,1.5,,8.0,5.5,2.5,-3.0,1.5
