,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Summary,Summary,Summary,Summary,Summary,Unnamed: 8_level_0,Team per 48,Team per 48,Team per 48,Team per 48,Team per 48,Unnamed: 14_level_0,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Unnamed: 20_level_0,Diff per 48,Diff per 48,Diff per 48,Diff per 48,Diff per 48
,Rk,Referee,Unnamed: 2_level_1,G,W,L,W/L%,Pace,Unnamed: 8_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 14_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 20_level_1,PTS,FTA,PF,S.Foul,O.Foul
30,31,Matt Myers,,4,1,3,0.25,100.6,,116.8,22.5,17.3,8.0,1.0,,120.3,20.0,18.3,8.5,1.3,,-3.5,2.5,-1.0,-0.5,-0.3
31,32,Mitchell Ervin,,4,1,3,0.25,94.0,,107.5,15.6,21.7,9.0,1.9,,107.5,21.7,19.0,6.6,2.4,,0.0,-6.1,2.7,2.4,-0.5
32,33,Ray Acosta,,3,1,2,0.333,99.7,,115.0,25.3,20.0,10.0,0.3,,115.3,22.3,22.3,11.0,1.7,,-0.3,3.0,-2.3,-1.0,-1.4
33,34,Sean Wright,,6,3,3,0.5,97.6,,112.1,23.4,20.0,9.5,1.0,,104.8,22.9,23.3,8.4,2.5,,7.3,0.5,-3.3,1.1,-1.5
34,35,Tony Brothers,,4,4,0,1.0,97.1,,123.3,20.3,18.5,7.5,0.8,,111.5,18.8,19.5,7.3,1.5,,11.8,1.5,-1.0,0.2,-0.7
35,36,Justin Van Duyne,,4,2,2,0.5,97.4,,115.3,20.5,19.0,8.8,0.5,,112.8,18.5,18.3,8.5,1.3,,2.5,2.0,0.7,0.3,-0.8
36,37,Kane Fitzgerald,,5,4,1,0.8,97.4,,114.6,26.0,17.8,9.6,0.8,,109.6,20.0,22.4,7.8,1.6,,5.0,6.0,-4.6,1.8,-0.8
37,38,Andy Nagy,,4,2,2,0.5,96.6,,111.6,23.6,18.5,8.5,1.2,,106.0,20.7,22.2,8.3,1.5,,5.6,2.9,-3.7,0.2,-0.3
38,39,Gediminas Petraitis,,6,5,1,0.833,99.5,,120.2,27.2,17.7,8.8,0.8,,107.3,20.8,22.7,8.7,1.0,,12.9,6.4,-5.0,0.1,-0.2
39,40,Leon Wood,,6,6,0,1.0,92.6,,118.0,25.7,17.5,7.3,1.0,,110.3,16.0,22.2,8.8,2.5,,7.7,9.7,-4.7,-1.5,-1.5
40,41,Zach Zarba,,3,2,1,0.667,95.9,,123.3,17.3,20.7,12.3,0.3,,113.7,26.0,17.0,7.3,0.7,,9.6,-8.7,3.7,5.0,-0.4
41,42,Courtney Kirkland,,5,3,2,0.6,99.7,,120.4,26.2,20.0,9.0,1.6,,113.4,20.4,21.4,10.6,1.2,,7.0,5.8,-1.4,-1.6,0.4
42,43,Brandon Schwab,,1,1,0,1.0,95.0,,115.0,21.0,22.0,6.0,4.0,,105.0,15.0,22.0,5.0,2.0,,10.0,6.0,0.0,1.0,2.0
43,44,Jacyn Goble,,5,3,2,0.6,96.5,,109.8,24.2,17.8,9.4,1.2,,103.8,20.6,20.4,9.2,0.8,,6.0,3.6,-2.6,0.2,0.4
44,45,Danielle Scott,,2,1,1,0.5,97.9,,120.0,16.5,18.5,11.0,0.0,,109.0,25.0,16.5,8.0,1.5,,11.0,-8.5,2.0,3.0,-1.5
45,46,Kevin Cutler,,3,1,2,0.333,92.9,,98.7,18.3,18.0,8.7,0.7,,102.7,17.3,20.7,6.3,3.3,,-4.0,1.0,-2.7,2.4,-2.6
