,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Summary,Summary,Summary,Summary,Summary,Unnamed: 8_level_0,Team per 48,Team per 48,Team per 48,Team per 48,Team per 48,Unnamed: 14_level_0,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Unnamed: 20_level_0,Diff per 48,Diff per 48,Diff per 48,Diff per 48,Diff per 48
,Rk,Referee,Unnamed: 2_level_1,G,W,L,W/L%,Pace,Unnamed: 8_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 14_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 20_level_1,PTS,FTA,PF,S.Foul,O.Foul
30,31,Courtney Kirkland,,2,1,1,0.5,95.5,,115.5,22.8,22.3,10.5,1.9,,108.4,23.8,18.5,7.6,1.4,,7.1,-1.0,3.8,2.9,0.5
31,32,Tony Brothers,,4,1,3,0.25,98.2,,109.4,20.2,18.8,8.3,1.5,,114.5,22.9,19.0,8.3,1.5,,-5.1,-2.7,-0.2,0.0,0.0
32,33,Justin Van Duyne,,2,1,1,0.5,95.5,,97.0,22.0,17.0,7.5,2.5,,105.0,18.5,20.0,9.0,1.0,,-8.0,3.5,-3.0,-1.5,1.5
33,34,Brandon Adair,,4,2,2,0.5,99.2,,110.5,24.8,17.0,9.0,0.8,,114.8,19.0,20.5,10.3,1.5,,-4.3,5.8,-3.5,-1.3,-0.7
34,35,Brent Barnaky,,3,2,1,0.667,99.2,,105.7,24.5,13.9,5.8,0.6,,108.2,14.5,20.3,10.6,1.3,,-2.5,10.0,-6.4,-4.8,-0.7
35,36,Gediminas Petraitis,,6,3,3,0.5,99.8,,114.5,24.7,19.3,9.5,2.2,,114.2,23.2,20.8,10.7,2.2,,0.3,1.5,-1.5,-1.2,0.0
36,37,Ray Acosta,,4,4,0,1.0,100.3,,120.8,26.8,17.0,8.5,1.8,,109.3,16.5,20.0,10.5,1.5,,11.5,10.3,-3.0,-2.0,0.3
37,38,Suyash Mehta,,2,1,1,0.5,101.9,,115.0,24.0,20.0,8.0,2.5,,107.0,18.5,18.0,9.0,0.0,,8.0,5.5,2.0,-1.0,2.5
38,39,Rodney Mott,,1,1,0,1.0,99.4,,123.0,24.0,22.0,9.0,3.0,,92.0,18.0,17.0,8.0,0.0,,31.0,6.0,5.0,1.0,3.0
39,40,Kevin Cutler,,2,2,0,1.0,100.4,,120.5,19.0,18.5,11.0,2.0,,107.0,19.0,16.5,9.0,1.0,,13.5,0.0,2.0,2.0,1.0
40,41,Bill Kennedy,,2,2,0,1.0,99.1,,125.5,19.5,18.0,10.5,1.5,,100.5,20.0,18.0,8.5,1.5,,25.0,-0.5,0.0,2.0,0.0
41,42,Danielle Scott,,2,1,1,0.5,97.9,,107.4,12.8,17.6,10.9,1.9,,99.3,23.3,14.7,5.7,1.0,,8.1,-10.5,2.9,5.2,0.9
42,43,Robert Hussey,,1,1,0,1.0,98.1,,118.0,22.0,14.0,9.0,2.0,,100.0,16.0,21.0,9.0,2.0,,18.0,6.0,-7.0,0.0,0.0
43,44,Scott Wall,,3,2,1,0.667,99.6,,118.3,26.3,18.3,9.0,1.7,,111.3,22.3,22.3,10.7,2.0,,7.0,4.0,-4.0,-1.7,-0.3
44,45,Sean Wright,,5,3,2,0.6,100.0,,122.8,23.2,20.0,8.6,1.8,,119.4,21.2,19.6,11.0,0.8,,3.4,2.0,0.4,-2.4,1.0
45,46,James Capers Jr.,,6,5,1,0.833,100.8,,119.8,22.7,18.3,9.3,1.5,,115.2,19.5,19.8,9.7,1.7,,4.6,3.2,-1.5,-0.4,-0.2
46,47,Curtis Blair,,5,2,3,0.4,97.0,,112.8,22.8,16.6,7.0,1.4,,110.4,18.2,18.4,10.0,1.4,,2.4,4.6,-1.8,-3.0,0.0
47,48,Pat Fraher,,4,1,3,0.25,98.9,,111.3,26.3,15.3,7.8,1.8,,113.8,18.5,21.5,10.5,2.3,,-2.5,7.8,-6.2,-2.7,-0.5
48,49,Tre Maddox,,3,3,0,1.0,100.4,,132.0,25.7,22.7,11.0,2.3,,107.7,25.7,21.3,9.7,1.7,,24.3,0.0,1.4,1.3,0.6
49,50,Derek Richardson,,3,3,0,1.0,98.6,,115.3,22.6,17.1,6.1,1.9,,104.1,15.8,19.0,9.3,2.3,,11.2,6.8,-1.9,-3.2,-0.4
50,51,Kevin Scott,,3,2,1,0.667,98.1,,118.0,20.0,18.3,7.0,2.7,,108.3,16.7,17.7,8.7,1.7,,9.7,3.3,0.6,-1.7,1.0
51,52,Jason Goldenberg,,2,2,0,1.0,101.8,,115.0,28.5,19.0,7.5,3.0,,108.0,15.5,20.0,12.5,1.0,,7.0,13.0,-1.0,-5.0,2.0
52,53,Lauren Holtkamp-Sterling,,5,3,2,0.6,100.9,,118.2,24.4,20.6,10.0,2.0,,111.8,21.8,19.8,10.0,0.8,,6.4,2.6,0.8,0.0,1.2
53,54,Kane Fitzgerald,,3,1,2,0.333,97.8,,108.0,23.0,19.0,6.0,4.0,,109.7,12.7,21.7,10.7,2.0,,-1.7,10.3,-2.7,-4.7,2.0
54,55,J.T. Orr,,4,2,2,0.5,97.5,,114.8,23.5,16.0,7.5,1.5,,114.3,17.0,17.3,9.8,0.5,,0.5,6.5,-1.3,-2.3,1.0
55,56,Derrick Collins,,4,1,3,0.25,97.1,,112.3,20.3,17.0,7.3,0.3,,126.3,19.8,18.5,10.0,1.3,,-14.0,0.5,-1.5,-2.7,-1.0
56,57,Brandon Schwab,,1,1,0,1.0,92.5,,114.0,15.0,11.0,6.0,0.0,,99.0,11.0,16.0,5.0,1.0,,15.0,4.0,-5.0,1.0,-1.0
57,58,Nick Buchert,,2,1,1,0.5,97.8,,108.8,17.6,18.5,10.0,1.0,,108.8,25.7,17.1,7.6,1.0,,0.0,-8.1,1.4,2.4,0.0
58,59,John Goble,,5,5,0,1.0,100.2,,114.2,23.7,15.3,7.8,1.6,,102.7,18.4,18.8,10.6,1.6,,11.5,5.3,-3.5,-2.8,0.0
59,60,Bennie Adams,,3,0,3,0.0,97.6,,107.0,25.0,18.0,6.7,1.3,,123.7,19.3,21.0,11.0,1.7,,-16.7,5.7,-3.0,-4.3,-0.4
60,61,Andy Nagy,,2,1,1,0.5,104.3,,123.0,29.0,18.5,11.0,2.5,,121.5,23.0,20.5,11.5,2.0,,1.5,6.0,-2.0,-0.5,0.5
61,62,John Conley,,2,0,2,0.0,101.0,,100.5,21.0,19.0,9.0,0.5,,115.0,19.5,17.5,9.0,1.5,,-14.5,1.5,1.5,0.0,-1.0
62,63,Ben Taylor,,3,0,3,0.0,98.3,,106.0,20.7,19.3,7.3,1.7,,113.7,20.0,19.3,8.3,2.0,,-7.7,0.7,0.0,-1.0,-0.3
63,64,Tyler Ford,,2,0,2,0.0,97.4,,109.5,36.5,24.5,9.5,2.0,,114.5,26.5,24.5,14.0,1.5,,-5.0,10.0,0.0,-4.5,0.5
64,65,Eric Dalen,,2,1,1,0.5,102.6,,120.0,24.5,16.0,8.0,1.5,,124.5,17.5,19.5,9.5,0.0,,-4.5,7.0,-3.5,-1.5,1.5
65,66,Jenna Schroeder,,1,0,1,0.0,93.2,,99.0,18.0,19.0,7.0,2.0,,115.0,17.0,19.0,7.0,2.0,,-16.0,1.0,0.0,0.0,0.0
66,67,Michael Smith,,2,2,0,1.0,100.1,,120.0,30.0,21.5,9.5,1.5,,109.5,26.0,23.0,10.0,1.0,,10.5,4.0,-1.5,-0.5,0.5
67,68,Marc Davis,,2,0,2,0.0,97.9,,111.5,30.0,18.0,8.5,0.5,,131.0,21.5,19.5,12.0,0.0,,-19.5,8.5,-1.5,-3.5,0.5
