,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Summary,Summary,Summary,Summary,Summary,Unnamed: 8_level_0,Team per 48,Team per 48,Team per 48,Team per 48,Team per 48,Unnamed: 14_level_0,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Unnamed: 20_level_0,Diff per 48,Diff per 48,Diff per 48,Diff per 48,Diff per 48
,Rk,Referee,Unnamed: 2_level_1,G,W,L,W/L%,Pace,Unnamed: 8_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 14_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 20_level_1,PTS,FTA,PF,S.Foul,O.Foul
50,51,Dedric Taylor,,3,1,2,0.333,97.7,,115.7,19.0,15.3,7.7,1.7,,119.7,15.7,18.7,9.7,1.0,,-4.0,3.3,-3.4,-2.0,0.7
51,52,Bennie Adams,,4,1,3,0.25,103.3,,107.8,25.8,20.3,11.0,1.3,,114.8,25.0,21.5,11.8,2.8,,-7.0,0.8,-1.2,-0.8,-1.5
52,53,John Goble,,4,1,3,0.25,97.4,,111.7,29.7,15.7,8.8,1.0,,117.4,17.6,22.6,14.5,1.4,,-5.7,12.1,-6.9,-5.7,-0.4
53,54,Matt Boland,,2,1,1,0.5,98.3,,116.0,23.5,24.5,11.5,2.0,,109.5,24.0,22.0,10.0,1.0,,6.5,-0.5,2.5,1.5,1.0
54,55,Eric Dalen,,4,1,3,0.25,102.7,,120.8,21.8,20.8,11.5,1.3,,126.3,24.8,18.5,10.0,2.8,,-5.5,-3.0,2.3,1.5,-1.5
55,56,C.J. Washington,,4,0,4,0.0,97.3,,97.3,17.3,15.3,7.5,1.8,,117.8,16.5,15.0,8.5,1.5,,-20.5,0.8,0.3,-1.0,0.3
56,57,Derek Richardson,,4,2,2,0.5,97.8,,111.0,24.0,20.5,11.3,2.5,,113.8,23.8,20.0,8.5,1.0,,-2.8,0.2,0.5,2.8,1.5
57,58,Ray Acosta,,5,2,3,0.4,97.5,,112.6,26.4,17.2,9.4,1.8,,116.8,20.2,21.8,12.4,2.0,,-4.2,6.2,-4.6,-3.0,-0.2
58,59,Dannica Mosher,,1,1,0,1.0,87.8,,95.0,15.0,21.0,4.0,1.0,,94.0,13.0,19.0,8.0,2.0,,1.0,2.0,2.0,-4.0,-1.0
59,60,Matt Kallio,,1,1,0,1.0,96.7,,115.0,27.0,18.0,7.0,8.0,,113.0,12.0,18.0,12.0,2.0,,2.0,15.0,0.0,-5.0,6.0
60,61,Scott Wall,,2,1,1,0.5,95.4,,116.4,32.3,13.8,8.1,1.4,,115.5,17.6,21.9,15.2,1.4,,0.9,14.7,-8.1,-7.1,0.0
61,62,James Capers Jr.,,3,0,3,0.0,95.5,,100.3,18.7,18.3,11.0,1.0,,121.7,21.3,16.3,8.0,1.7,,-21.4,-2.6,2.0,3.0,-0.7
62,63,Gediminas Petraitis,,1,0,1,0.0,99.9,,96.0,22.0,23.0,13.0,2.0,,116.0,29.0,20.0,9.0,3.0,,-20.0,-7.0,3.0,4.0,-1.0
63,64,Jason Goldenberg,,2,1,1,0.5,95.0,,118.5,26.0,18.0,8.5,1.5,,118.0,18.5,19.0,13.5,0.5,,0.5,7.5,-1.0,-5.0,1.0
64,65,Karl Lane,,2,1,1,0.5,98.8,,103.5,25.5,20.0,10.0,3.5,,114.0,17.0,21.5,10.0,1.0,,-10.5,8.5,-1.5,0.0,2.5
65,66,Ed Malloy,,2,0,2,0.0,97.0,,96.0,24.5,16.5,8.0,2.5,,125.5,14.5,23.0,9.5,2.0,,-29.5,10.0,-6.5,-1.5,0.5
66,67,Curtis Blair,,2,1,1,0.5,101.7,,117.0,27.0,24.5,13.0,1.5,,116.0,26.0,28.0,10.5,4.0,,1.0,1.0,-3.5,2.5,-2.5
