,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Summary,Summary,Summary,Summary,Summary,Unnamed: 8_level_0,Team per 48,Team per 48,Team per 48,Team per 48,Team per 48,Unnamed: 14_level_0,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Unnamed: 20_level_0,Diff per 48,Diff per 48,Diff per 48,Diff per 48,Diff per 48
,Rk,Referee,Unnamed: 2_level_1,G,W,L,W/L%,Pace,Unnamed: 8_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 14_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 20_level_1,PTS,FTA,PF,S.Foul,O.Foul
30,31,Mark Lindsay,,2,2,0,1.0,105.2,,121.5,22.5,21.0,11.0,2.0,,107.5,25.5,21.5,8.5,0.5,,14.0,-3.0,-0.5,2.5,1.5
31,32,Derrick Collins,,6,5,1,0.833,101.9,,124.0,21.8,19.0,10.7,1.5,,109.0,21.3,19.8,8.7,1.8,,15.0,0.5,-0.8,2.0,-0.3
32,33,Brian Forte,,5,3,2,0.6,97.9,,113.0,15.2,18.0,8.0,1.2,,106.0,18.6,17.4,6.8,1.6,,7.0,-3.4,0.6,1.2,-0.4
33,34,Scott Twardoski,,4,3,1,0.75,97.8,,113.0,21.8,19.5,10.5,1.5,,104.0,22.5,20.0,9.3,1.3,,9.0,-0.7,-0.5,1.2,0.2
34,35,Aaron Smith,,4,4,0,1.0,97.2,,107.8,27.5,21.0,10.8,2.0,,97.0,24.5,21.5,9.5,1.3,,10.8,3.0,-0.5,1.3,0.7
35,36,Pat Fraher,,3,3,0,1.0,97.9,,107.0,15.0,12.7,5.7,1.0,,100.3,12.0,13.7,5.7,1.0,,6.7,3.0,-1.0,0.0,0.0
36,37,Tre Maddox,,7,7,0,1.0,98.3,,114.9,20.7,19.0,9.7,2.4,,106.3,19.6,18.2,9.6,1.3,,8.6,1.1,0.8,0.1,1.1
37,38,Scott Wall,,2,2,0,1.0,95.1,,117.0,13.5,13.5,5.5,1.0,,105.0,12.5,13.5,6.0,1.5,,12.0,1.0,0.0,-0.5,-0.5
38,39,Bill Kennedy,,6,3,3,0.5,98.5,,113.7,20.0,18.5,8.8,1.5,,114.3,20.5,17.8,9.0,1.2,,-0.6,-0.5,0.7,-0.2,0.3
39,40,Mousa Dagher,,2,2,0,1.0,96.7,,120.5,27.0,17.5,10.5,2.5,,97.0,22.0,23.0,10.0,2.0,,23.5,5.0,-5.5,0.5,0.5
40,41,Kane Fitzgerald,,5,3,2,0.6,98.3,,113.0,20.6,21.4,11.2,1.2,,104.0,28.4,19.4,8.2,1.0,,9.0,-7.8,2.0,3.0,0.2
41,42,Ray Acosta,,3,1,2,0.333,96.2,,109.0,24.3,18.0,6.7,2.0,,118.0,20.3,21.0,8.0,1.7,,-9.0,4.0,-3.0,-1.3,0.3
42,43,Matt Boland,,4,4,0,1.0,99.1,,115.0,13.6,19.5,8.3,1.7,,97.2,19.7,13.6,5.4,1.0,,17.8,-6.1,5.9,2.9,0.7
