,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Summary,Summary,Summary,Summary,Summary,Unnamed: 8_level_0,Team per 48,Team per 48,Team per 48,Team per 48,Team per 48,Unnamed: 14_level_0,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Unnamed: 20_level_0,Diff per 48,Diff per 48,Diff per 48,Diff per 48,Diff per 48
,Rk,Referee,Unnamed: 2_level_1,G,W,L,W/L%,Pace,Unnamed: 8_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 14_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 20_level_1,PTS,FTA,PF,S.Foul,O.Foul
30,31,Zach Zarba,,3,1,2,0.333,95.1,,108.0,24.3,17.0,7.3,0.7,,110.3,15.0,19.7,10.7,0.0,,-2.3,9.3,-2.7,-3.4,0.7
31,32,J.B. DeRosa,,6,4,2,0.667,97.3,,115.5,20.8,21.0,9.8,2.0,,102.2,22.3,18.5,9.3,1.8,,13.3,-1.5,2.5,0.5,0.2
32,33,Evan Scott,,2,1,1,0.5,99.3,,113.5,21.0,17.5,7.0,1.0,,110.5,17.0,19.5,9.5,0.5,,3.0,4.0,-2.0,-2.5,0.5
33,34,Kevin Scott,,1,1,0,1.0,91.3,,111.0,10.0,19.0,7.0,0.0,,101.0,17.0,16.0,7.0,1.0,,10.0,-7.0,3.0,0.0,-1.0
34,35,Kevin Cutler,,3,1,2,0.333,95.0,,101.3,18.3,19.7,4.7,2.7,,101.7,13.7,20.0,8.7,1.7,,-0.4,4.6,-0.3,-4.0,1.0
35,36,Bill Kennedy,,3,1,2,0.333,93.4,,94.7,23.7,19.7,9.7,2.0,,101.0,21.0,24.0,10.3,1.3,,-6.3,2.7,-4.3,-0.6,0.7
36,37,Nate Green,,2,1,1,0.5,92.5,,100.5,20.0,22.5,8.0,3.0,,94.0,23.0,18.0,9.0,1.5,,6.5,-3.0,4.5,-1.0,1.5
37,38,James Williams,,6,3,3,0.5,95.4,,106.3,21.8,20.6,9.5,1.6,,108.1,22.1,19.3,8.8,2.3,,-1.8,-0.3,1.3,0.7,-0.7
38,39,Kane Fitzgerald,,4,3,1,0.75,91.3,,111.8,23.9,18.0,9.3,1.0,,104.0,20.7,21.0,9.3,1.7,,7.8,3.2,-3.0,0.0,-0.7
39,40,Natalie Sago,,5,5,0,1.0,91.1,,108.3,22.9,18.4,10.0,1.8,,95.0,23.3,22.9,9.4,2.7,,13.3,-0.4,-4.5,0.6,-0.9
40,41,John Goble,,6,3,3,0.5,94.3,,103.3,17.0,20.8,8.0,1.7,,103.0,21.7,16.8,6.8,1.8,,0.3,-4.7,4.0,1.2,-0.1
41,42,Karl Lane,,3,1,2,0.333,95.1,,112.0,21.7,23.0,11.7,2.0,,117.0,24.3,19.3,9.3,1.0,,-5.0,-2.6,3.7,2.4,1.0
42,43,Brandon Schwab,,2,1,1,0.5,95.3,,106.5,24.0,18.0,9.5,0.5,,101.0,21.0,19.0,10.5,0.5,,5.5,3.0,-1.0,-1.0,0.0
43,44,Brent Barnaky,,3,2,1,0.667,95.6,,98.0,11.7,17.3,7.0,2.7,,98.0,14.3,18.7,5.0,2.7,,0.0,-2.6,-1.4,2.0,0.0
44,45,Marat Kogut,,4,2,2,0.5,95.6,,97.7,19.0,17.3,9.5,1.2,,97.7,18.8,20.2,7.6,2.4,,0.0,0.2,-2.9,1.9,-1.2
45,46,Marc Davis,,4,3,1,0.75,94.5,,116.8,19.5,17.5,9.8,0.8,,102.0,19.8,18.8,9.0,1.8,,14.8,-0.3,-1.3,0.8,-1.0
46,47,Tony Brothers,,6,3,3,0.5,96.9,,110.7,28.2,21.3,9.5,2.2,,107.3,21.8,22.7,11.7,1.8,,3.4,6.4,-1.4,-2.2,0.4
47,48,Jacyn Goble,,3,2,1,0.667,97.0,,108.3,25.3,20.3,11.0,1.7,,101.7,22.7,24.0,10.7,2.0,,6.6,2.6,-3.7,0.3,-0.3
48,49,Suyash Mehta,,3,1,2,0.333,97.1,,100.7,22.3,22.0,9.7,1.7,,109.3,25.0,21.3,9.7,2.7,,-8.6,-2.7,0.7,0.0,-1.0
49,50,Tom Washington,,5,2,3,0.4,92.0,,103.0,21.2,19.8,9.2,1.8,,99.8,21.0,21.0,8.6,1.2,,3.2,0.2,-1.2,0.6,0.6
50,51,Matt Boland,,2,2,0,1.0,97.0,,109.0,25.0,21.5,6.5,1.0,,104.5,21.5,25.5,8.5,3.0,,4.5,3.5,-4.0,-2.0,-2.0
51,52,Matt Kallio,,1,0,1,0.0,86.7,,93.0,12.0,18.0,5.0,2.0,,106.0,12.0,19.0,5.0,2.0,,-13.0,0.0,-1.0,0.0,0.0
52,53,Mitchell Ervin,,4,4,0,1.0,92.2,,117.3,22.5,19.0,9.0,0.8,,105.3,21.5,20.8,10.0,1.5,,12.0,1.0,-1.8,-1.0,-0.7
53,54,Brian Forte,,3,2,1,0.667,95.5,,113.1,23.8,20.3,11.0,1.9,,98.6,24.2,20.9,9.0,2.3,,14.5,-0.4,-0.6,2.0,-0.4
54,55,Ray Acosta,,6,4,2,0.667,96.6,,112.0,21.7,21.2,11.0,1.8,,105.7,25.2,18.5,9.2,1.7,,6.3,-3.5,2.7,1.8,0.1
55,56,Phenizee Ransom,,1,0,1,0.0,95.3,,95.0,17.0,21.0,9.0,2.0,,102.0,22.0,16.0,9.0,3.0,,-7.0,-5.0,5.0,0.0,-1.0
56,57,Dannica Mosher,,2,1,1,0.5,90.7,,94.5,10.0,15.5,6.5,1.5,,90.5,12.0,18.5,3.5,1.0,,4.0,-2.0,-3.0,3.0,0.5
57,58,Jonathan Sterling,,3,0,3,0.0,91.9,,96.6,13.2,18.4,8.7,2.3,,111.1,18.7,17.4,5.2,1.6,,-14.5,-5.5,1.0,3.5,0.7
58,59,David Guthrie,,2,1,1,0.5,92.6,,98.5,20.5,16.0,8.0,3.5,,102.0,13.5,18.5,9.5,1.0,,-3.5,7.0,-2.5,-1.5,2.5
59,60,Leon Wood,,3,3,0,1.0,95.5,,110.0,19.3,16.3,5.3,2.0,,88.3,13.7,20.7,7.0,2.0,,21.7,5.6,-4.4,-1.7,0.0
60,61,Ed Malloy,,2,1,1,0.5,95.2,,102.0,20.5,21.5,10.5,2.0,,99.0,27.0,22.5,8.0,4.5,,3.0,-6.5,-1.0,2.5,-2.5
61,62,Matt Myers,,2,2,0,1.0,95.3,,118.5,30.5,25.0,13.5,4.5,,102.5,28.0,21.5,14.5,2.0,,16.0,2.5,3.5,-1.0,2.5
62,63,Ben Taylor,,7,4,3,0.571,93.9,,109.8,18.2,18.4,9.4,2.3,,104.9,21.0,18.7,8.2,2.5,,4.9,-2.8,-0.3,1.2,-0.2
63,64,Courtney Kirkland,,3,3,0,1.0,94.1,,116.7,24.3,20.3,10.7,1.3,,98.7,23.7,19.7,11.7,1.7,,18.0,0.6,0.6,-1.0,-0.4
64,65,Curtis Blair,,3,2,1,0.667,96.7,,114.3,22.7,19.3,7.0,1.7,,105.7,17.3,23.0,10.3,3.0,,8.6,5.4,-3.7,-3.3,-1.3
65,66,Jason Goldenberg,,3,1,2,0.333,94.1,,98.7,24.7,19.3,13.0,2.0,,109.3,25.7,22.7,10.7,2.3,,-10.6,-1.0,-3.4,2.3,-0.3
66,67,Eric Dalen,,2,2,0,1.0,92.7,,121.0,17.5,16.5,9.0,1.0,,112.5,17.5,17.0,10.0,2.5,,8.5,0.0,-0.5,-1.0,-1.5
67,68,Jenna Schroeder,,2,2,0,1.0,96.7,,122.0,31.0,22.5,12.5,2.0,,106.5,27.0,22.0,13.0,1.5,,15.5,4.0,0.5,-0.5,0.5
68,69,Derek Richardson,,1,0,1,0.0,89.1,,101.0,21.0,17.0,10.0,1.0,,111.0,23.0,21.0,9.0,4.0,,-10.0,-2.0,-4.0,1.0,-3.0
