,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Summary,Summary,Summary,Summary,Summary,Unnamed: 8_level_0,Team per 48,Team per 48,Team per 48,Team per 48,Team per 48,Unnamed: 14_level_0,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Unnamed: 20_level_0,Diff per 48,Diff per 48,Diff per 48,Diff per 48,Diff per 48
,Rk,Referee,Unnamed: 2_level_1,G,W,L,W/L%,Pace,Unnamed: 8_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 14_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 20_level_1,PTS,FTA,PF,S.Foul,O.Foul
30,31,Tom Washington,,6,4,2,0.667,96.0,,109.8,20.8,18.0,9.5,1.3,,108.0,19.0,20.3,9.5,1.8,,1.8,1.8,-2.3,0.0,-0.5
31,32,Rodney Mott,,2,2,0,1.0,99.5,,114.5,20.4,15.7,7.6,1.9,,102.2,13.8,19.5,10.0,2.4,,12.3,6.6,-3.8,-2.4,-0.5
32,33,Evan Scott,,4,3,1,0.75,98.3,,111.3,18.5,18.5,8.3,1.8,,96.3,17.5,19.3,8.3,2.5,,15.0,1.0,-0.8,0.0,-0.7
33,34,Mitchell Ervin,,5,1,4,0.2,97.6,,106.6,19.0,21.6,11.4,1.8,,118.4,25.6,19.0,8.6,2.0,,-11.8,-6.6,2.6,2.8,-0.2
34,35,Justin Van Duyne,,5,2,3,0.4,98.4,,108.4,22.8,20.0,10.2,1.4,,113.0,23.8,21.8,10.4,2.2,,-4.6,-1.0,-1.8,-0.2,-0.8
35,36,Karl Lane,,5,4,1,0.8,102.0,,122.4,24.4,21.2,11.2,1.2,,112.6,27.6,20.0,9.6,1.2,,9.8,-3.2,1.2,1.6,0.0
36,37,Andy Nagy,,2,1,1,0.5,97.3,,100.0,19.0,19.0,8.0,0.5,,112.5,18.5,15.5,9.0,0.5,,-12.5,0.5,3.5,-1.0,0.0
37,38,Curtis Blair,,5,2,3,0.4,98.0,,111.6,20.6,24.2,11.6,1.6,,120.2,29.0,20.0,8.2,2.8,,-8.6,-8.4,4.2,3.4,-1.2
38,39,Jonathan Sterling,,3,3,0,1.0,98.1,,119.3,20.3,23.0,11.0,2.0,,113.0,28.0,20.3,10.0,1.3,,6.3,-7.7,2.7,1.0,0.7
39,40,Leon Wood,,1,1,0,1.0,97.0,,115.0,25.0,19.0,9.0,0.0,,113.0,25.0,25.0,10.0,3.0,,2.0,0.0,-6.0,-1.0,-3.0
40,41,Courtney Kirkland,,4,2,2,0.5,98.3,,108.8,19.5,22.3,10.0,2.8,,105.3,22.0,16.8,9.5,1.8,,3.5,-2.5,5.5,0.5,1.0
41,42,Jenna Schroeder,,1,1,0,1.0,100.5,,117.0,18.0,23.0,12.0,2.0,,112.0,29.0,16.0,8.0,1.0,,5.0,-11.0,7.0,4.0,1.0
42,43,Tony Brothers,,4,2,2,0.5,95.9,,114.0,19.0,20.8,11.0,1.5,,107.3,25.3,18.3,9.0,1.5,,6.7,-6.3,2.5,2.0,0.0
43,44,Pat Fraher,,4,1,3,0.25,99.4,,105.5,19.0,17.0,9.3,1.0,,115.8,20.0,18.8,9.5,1.0,,-10.3,-1.0,-1.8,-0.2,0.0
