,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Summary,Summary,Summary,Summary,Summary,Unnamed: 8_level_0,Team per 48,Team per 48,Team per 48,Team per 48,Team per 48,Unnamed: 14_level_0,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Unnamed: 20_level_0,Diff per 48,Diff per 48,Diff per 48,Diff per 48,Diff per 48
,Rk,Referee,Unnamed: 2_level_1,G,W,L,W/L%,Pace,Unnamed: 8_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 14_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 20_level_1,PTS,FTA,PF,S.Foul,O.Foul
30,31,Bennie Adams,,3,0,3,0.0,95.0,,108.7,26.7,20.7,7.7,2.3,,124.7,20.3,22.0,11.7,1.7,,-16.0,6.4,-1.3,-4.0,0.6
31,32,Curtis Blair,,4,1,3,0.25,96.8,,100.5,22.8,22.8,9.3,2.8,,105.5,25.3,19.8,9.8,2.3,,-5.0,-2.5,3.0,-0.5,0.5
32,33,Mitchell Ervin,,5,1,4,0.2,97.5,,111.6,23.4,20.6,12.0,1.8,,123.2,24.0,20.0,9.6,1.2,,-11.6,-0.6,0.6,2.4,0.6
33,34,Matt Boland,,3,2,1,0.667,97.8,,108.2,23.5,22.2,9.7,2.3,,100.8,23.5,22.2,10.0,1.6,,7.4,0.0,0.0,-0.3,0.7
34,35,Marc Davis,,4,2,2,0.5,95.8,,114.8,21.0,19.8,10.3,1.5,,121.5,20.5,19.5,6.8,1.0,,-6.7,0.5,0.3,3.5,0.5
35,36,Brett Nansel,,7,3,4,0.429,95.1,,100.0,18.6,21.1,10.1,1.3,,113.6,22.6,17.7,7.7,1.4,,-13.6,-4.0,3.4,2.4,-0.1
36,37,Derek Richardson,,6,1,5,0.167,94.6,,101.9,20.0,20.2,9.0,1.1,,115.2,21.5,17.2,8.4,0.7,,-13.3,-1.5,3.0,0.6,0.4
37,38,Ed Malloy,,3,2,1,0.667,93.7,,110.3,17.7,20.0,10.3,1.7,,110.0,27.0,18.7,9.3,1.3,,0.3,-9.3,1.3,1.0,0.4
38,39,Brandon Schwab,,3,1,2,0.333,97.8,,99.0,23.3,21.3,14.0,1.3,,122.0,27.7,20.3,10.3,1.3,,-23.0,-4.4,1.0,3.7,0.0
39,40,Mousa Dagher,,5,3,2,0.6,97.9,,110.8,20.6,22.4,9.4,2.0,,110.4,25.8,19.2,8.2,1.6,,0.4,-5.2,3.2,1.2,0.4
40,41,Scott Foster,,3,1,2,0.333,96.5,,99.7,22.0,20.3,8.0,3.3,,102.3,24.0,20.0,9.0,2.3,,-2.6,-2.0,0.3,-1.0,1.0
41,42,Brandon Adair,,2,1,1,0.5,92.6,,106.5,18.0,18.5,8.0,1.0,,99.0,16.5,12.5,9.0,0.5,,7.5,1.5,6.0,-1.0,0.5
42,43,Aaron Smith,,3,1,2,0.333,96.7,,105.7,22.0,19.7,9.7,1.3,,119.0,21.3,18.0,10.7,0.3,,-13.3,0.7,1.7,-1.0,1.0
43,44,Derrick Collins,,4,1,3,0.25,100.7,,105.0,27.5,26.0,16.3,1.5,,122.8,35.5,22.8,10.3,1.5,,-17.8,-8.0,3.2,6.0,0.0
44,45,Jonathan Sterling,,2,1,1,0.5,100.9,,120.0,37.0,26.0,12.5,0.5,,120.0,37.5,27.5,13.5,1.5,,0.0,-0.5,-1.5,-1.0,-1.0
45,46,James Williams,,2,0,2,0.0,99.6,,122.0,24.5,26.0,14.0,1.5,,126.5,33.5,21.5,10.0,1.0,,-4.5,-9.0,4.5,4.0,0.5
46,47,Leon Wood,,4,0,4,0.0,96.5,,98.9,16.3,21.2,9.0,0.7,,116.7,25.6,17.3,7.1,2.4,,-17.8,-9.3,3.9,1.9,-1.7
47,48,John Butler,,3,0,3,0.0,97.9,,97.7,18.3,19.3,8.0,2.0,,121.3,20.3,17.7,9.3,1.0,,-23.6,-2.0,1.6,-1.3,1.0
48,49,Karl Lane,,4,1,3,0.25,96.2,,112.0,19.3,22.5,13.8,0.5,,118.3,30.0,17.5,9.8,1.3,,-6.3,-10.7,5.0,4.0,-0.8
49,50,Josh Tiven,,2,0,2,0.0,97.3,,101.5,17.5,19.5,9.5,1.5,,131.0,23.5,16.0,9.0,1.0,,-29.5,-6.0,3.5,0.5,0.5
50,51,Gediminas Petraitis,,1,1,0,1.0,99.1,,110.0,18.0,22.0,13.0,2.0,,92.0,30.0,20.0,9.0,4.0,,18.0,-12.0,2.0,4.0,-2.0
51,52,Kevin Scott,,5,4,1,0.8,97.6,,116.4,24.2,21.0,12.8,0.8,,117.2,27.8,21.2,9.8,1.8,,-0.8,-3.6,-0.2,3.0,-1.0
52,53,Brian Forte,,2,1,1,0.5,100.2,,98.5,15.0,18.5,6.0,2.5,,109.5,15.0,16.5,6.0,1.0,,-11.0,0.0,2.0,0.0,1.5
53,54,Tre Maddox,,4,0,4,0.0,97.8,,95.0,21.8,23.5,10.3,2.3,,128.3,24.8,19.3,10.0,0.8,,-33.3,-3.0,4.2,0.3,1.5
54,55,Kevin Cutler,,4,0,4,0.0,93.3,,98.3,19.3,19.3,10.5,1.8,,120.8,21.3,18.0,9.5,0.5,,-22.5,-2.0,1.3,1.0,1.3
55,56,Matt Myers,,3,1,2,0.333,99.6,,114.3,29.0,22.0,13.3,2.0,,128.3,26.7,21.0,12.3,1.0,,-14.0,2.3,1.0,1.0,1.0
56,57,Jacyn Goble,,7,1,6,0.143,96.1,,104.7,23.4,21.1,10.1,1.4,,117.4,25.5,20.8,10.0,1.8,,-12.7,-2.1,0.3,0.1,-0.4
57,58,Kane Fitzgerald,,5,0,5,0.0,99.1,,103.2,23.0,21.8,12.0,0.6,,123.2,28.0,19.4,10.8,0.6,,-20.0,-5.0,2.4,1.2,0.0
58,59,J.B. DeRosa,,4,2,2,0.5,98.7,,116.5,20.8,20.5,11.0,2.0,,117.8,22.8,19.0,7.3,0.8,,-1.3,-2.0,1.5,3.7,1.2
59,60,Matt Kallio,,3,1,2,0.333,94.9,,117.3,28.0,22.0,12.0,1.0,,118.3,28.0,21.3,11.0,0.3,,-1.0,0.0,0.7,1.0,0.7
60,61,C.J. Washington,,2,1,1,0.5,96.2,,107.5,16.0,18.0,8.5,2.0,,109.5,21.5,16.5,7.0,1.0,,-2.0,-5.5,1.5,1.5,1.0
61,62,Robert Hussey,,2,1,1,0.5,99.1,,107.0,17.0,14.5,9.5,1.5,,109.0,19.0,15.5,7.5,1.0,,-2.0,-2.0,-1.0,2.0,0.5
62,63,Bill Kennedy,,5,2,3,0.4,98.8,,101.0,24.6,23.4,13.2,1.2,,119.0,30.8,19.8,10.6,1.4,,-18.0,-6.2,3.6,2.6,-0.2
63,64,Jason Goldenberg,,3,1,2,0.333,96.4,,103.0,22.0,25.7,10.0,0.7,,110.3,35.0,20.7,9.7,2.0,,-7.3,-13.0,5.0,0.3,-1.3
64,65,Nate Green,,1,0,1,0.0,95.7,,95.0,26.0,12.0,4.0,1.0,,113.0,8.0,18.0,12.0,1.0,,-18.0,18.0,-6.0,-8.0,0.0
65,66,Lauren Holtkamp-Sterling,,2,0,2,0.0,100.8,,96.5,16.5,26.0,10.0,0.5,,116.5,35.0,15.5,8.0,1.0,,-20.0,-18.5,10.5,2.0,-0.5
66,67,Ashley Moyer-Gleich,,1,0,1,0.0,99.2,,123.0,24.0,26.0,15.0,2.0,,128.0,33.0,22.0,12.0,1.0,,-5.0,-9.0,4.0,3.0,1.0
67,68,John Goble,,1,0,1,0.0,93.5,,94.0,16.0,19.0,10.0,0.0,,98.0,22.0,10.0,8.0,0.0,,-4.0,-6.0,9.0,2.0,0.0
68,69,Pat Fraher,,1,0,1,0.0,91.6,,94.0,13.0,27.0,15.0,1.0,,127.0,31.0,14.0,6.0,0.0,,-33.0,-18.0,13.0,9.0,1.0
69,70,Marat Kogut,,1,0,1,0.0,91.6,,94.0,13.0,27.0,15.0,1.0,,127.0,31.0,14.0,6.0,0.0,,-33.0,-18.0,13.0,9.0,1.0
