,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Regular Season,Regular Season,Regular Season,Regular Season,Regular Season,Playoffs,Playoffs,Playoffs,Playoffs,Playoffs,Playoffs,Playoffs
,Rk,Coach,From,To,Yrs,G,W,L,W/L%,W > .500,Plyfs,G,W,L,W/L%,Conf,Champ
0,1,Jeff Bower,2010,2010,1,73,34,39,0.466,-2.5,,,,,,,
1,2,Tim Floyd,2004,2004,1,82,41,41,0.5,0.0,1.0,7.0,3.0,4.0,0.429,0.0,0.0
2,3,Alvin Gentry,2016,2020,5,400,175,225,0.438,-25.0,1.0,9.0,5.0,4.0,0.556,0.0,0.0
3,4,Willie Green,2022,2022,1,82,36,46,0.439,-5.0,1.0,6.0,2.0,4.0,0.333,,
4,5,Byron Scott,2005,2010,6,419,203,216,0.484,-6.5,2.0,17.0,8.0,9.0,0.471,0.0,0.0
5,6,Paul Silas,2003,2003,1,82,47,35,0.573,6.0,1.0,6.0,2.0,4.0,0.333,0.0,0.0
6,7,Stan Van Gundy,2021,2021,1,72,31,41,0.431,-5.0,,,,,,,
7,8,Monty Williams,2011,2015,5,394,173,221,0.439,-24.0,2.0,10.0,2.0,8.0,0.2,0.0,0.0
