,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Summary,Summary,Summary,Summary,Summary,Unnamed: 8_level_0,Team per 48,Team per 48,Team per 48,Team per 48,Team per 48,Unnamed: 14_level_0,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Unnamed: 20_level_0,Diff per 48,Diff per 48,Diff per 48,Diff per 48,Diff per 48
,Rk,Referee,Unnamed: 2_level_1,G,W,L,W/L%,Pace,Unnamed: 8_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 14_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 20_level_1,PTS,FTA,PF,S.Foul,O.Foul
30,31,C.J. Washington,,5,1,4,0.2,97.3,,105.6,18.6,24.6,12.0,1.8,,115.6,29.6,17.4,8.4,2.6,,-10.0,-11.0,7.2,3.6,-0.8
31,32,Suyash Mehta,,5,1,4,0.2,98.9,,106.2,18.6,16.8,9.6,0.8,,120.4,21.6,20.0,9.2,2.2,,-14.2,-3.0,-3.2,0.4,-1.4
32,33,Michael Smith,,4,1,3,0.25,98.2,,94.3,20.5,18.3,8.8,2.0,,104.3,20.3,20.3,9.5,1.0,,-10.0,0.2,-2.0,-0.7,1.0
33,34,Kane Fitzgerald,,4,0,4,0.0,100.4,,109.5,22.8,24.5,9.8,2.0,,131.0,28.5,18.5,11.0,2.0,,-21.5,-5.7,6.0,-1.2,0.0
34,35,Gediminas Petraitis,,4,1,3,0.25,97.1,,102.3,19.0,23.3,8.8,1.3,,110.5,26.8,18.3,7.8,2.0,,-8.2,-7.8,5.0,1.0,-0.7
35,36,Nate Green,,4,3,1,0.75,95.8,,106.0,15.5,15.5,9.5,1.3,,101.3,17.8,17.5,6.0,2.0,,4.7,-2.3,-2.0,3.5,-0.7
36,37,Derek Richardson,,2,2,0,1.0,95.9,,99.0,19.0,16.5,7.5,2.5,,94.0,14.0,21.5,7.5,4.5,,5.0,5.0,-5.0,0.0,-2.0
37,38,Curtis Blair,,5,2,3,0.4,98.5,,108.4,19.4,19.6,8.8,2.0,,108.0,19.8,17.8,8.2,1.4,,0.4,-0.4,1.8,0.6,0.6
38,39,Jonathan Sterling,,4,2,2,0.5,97.7,,108.3,22.5,20.5,10.3,1.8,,104.3,25.5,19.3,10.3,1.0,,4.0,-3.0,1.2,0.0,0.8
39,40,Ray Acosta,,6,2,4,0.333,99.8,,102.5,18.7,18.3,10.0,1.2,,114.3,24.8,18.5,7.8,2.5,,-11.8,-6.1,-0.2,2.2,-1.3
