,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Summary,Summary,Summary,Summary,Summary,Unnamed: 8_level_0,Team per 48,Team per 48,Team per 48,Team per 48,Team per 48,Unnamed: 14_level_0,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Unnamed: 20_level_0,Diff per 48,Diff per 48,Diff per 48,Diff per 48,Diff per 48
,Rk,Referee,Unnamed: 2_level_1,G,W,L,W/L%,Pace,Unnamed: 8_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 14_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 20_level_1,PTS,FTA,PF,S.Foul,O.Foul
31,32,Josh Tiven,,5,3,2,0.6,96.9,,109.8,17.6,18.0,9.6,1.0,,105.4,21.6,17.6,7.8,1.6,,4.4,-4.0,0.4,1.8,-0.6
32,33,Mitchell Ervin,,4,3,1,0.75,96.6,,119.3,21.3,21.5,9.3,2.0,,104.5,20.3,19.8,9.5,1.5,,14.8,1.0,1.7,-0.2,0.5
33,34,Eric Lewis,,5,2,3,0.4,100.6,,117.6,22.2,24.4,11.8,1.8,,109.0,29.8,20.4,9.6,1.4,,8.6,-7.6,4.0,2.2,0.4
34,35,Bennie Adams,,5,4,1,0.8,91.5,,104.4,10.6,21.4,10.4,1.2,,96.0,22.2,13.4,6.0,1.8,,8.4,-11.6,8.0,4.4,-0.6
35,36,Lauren Holtkamp-Sterling,,2,1,1,0.5,90.4,,96.0,12.0,19.0,8.5,0.5,,99.5,19.0,13.0,4.5,1.0,,-3.5,-7.0,6.0,4.0,-0.5
36,37,Ed Malloy,,5,2,3,0.4,93.8,,103.8,15.4,19.2,9.2,2.0,,103.6,19.8,15.4,7.2,2.0,,0.2,-4.4,3.8,2.0,0.0
37,38,Evan Scott,,3,3,0,1.0,96.2,,111.0,20.3,21.3,10.0,3.0,,99.0,21.3,17.0,9.7,2.0,,12.0,-1.0,4.3,0.3,1.0
38,39,Aaron Smith,,3,2,1,0.667,98.9,,113.3,21.0,17.3,10.7,1.3,,110.3,20.3,17.7,9.3,2.3,,3.0,0.7,-0.4,1.4,-1.0
39,40,Brandon Adair,,2,2,0,1.0,103.3,,122.0,17.0,23.5,13.0,2.0,,104.0,30.0,17.5,8.0,3.0,,18.0,-13.0,6.0,5.0,-1.0
40,41,Kane Fitzgerald,,5,3,2,0.6,99.0,,107.0,17.4,22.6,10.2,2.2,,105.2,25.4,16.8,7.6,2.0,,1.8,-8.0,5.8,2.6,0.2
41,42,Andy Nagy,,2,2,0,1.0,97.4,,120.0,19.5,21.5,11.0,3.0,,105.5,26.0,16.0,8.0,1.0,,14.5,-6.5,5.5,3.0,2.0
42,43,Brian Forte,,3,2,1,0.667,99.6,,104.7,21.3,21.7,8.3,3.0,,104.7,21.3,17.3,8.7,1.3,,0.0,0.0,4.4,-0.4,1.7
43,44,Gediminas Petraitis,,2,2,0,1.0,97.2,,108.0,21.5,26.0,10.0,4.0,,98.5,27.0,20.0,8.5,2.0,,9.5,-5.5,6.0,1.5,2.0
44,45,Sean Corbin,,2,1,1,0.5,94.8,,106.0,24.0,20.0,9.0,1.0,,104.0,20.5,19.0,10.0,1.5,,2.0,3.5,1.0,-1.0,-0.5
45,46,Robert Hussey,,1,0,1,0.0,96.4,,107.0,21.0,18.0,9.0,1.0,,112.0,19.0,17.0,9.0,1.0,,-5.0,2.0,1.0,0.0,0.0
46,47,Rodney Mott,,2,1,1,0.5,101.5,,120.5,34.0,21.5,9.5,1.0,,109.0,22.0,22.0,13.0,0.5,,11.5,12.0,-0.5,-3.5,0.5
47,48,Michael Smith,,4,4,0,1.0,101.0,,115.3,18.8,22.0,12.0,1.5,,102.5,27.8,16.5,7.8,1.3,,12.8,-9.0,5.5,4.2,0.2
48,49,Curtis Blair,,3,2,1,0.667,98.1,,109.3,27.0,20.0,8.7,1.3,,105.7,20.7,19.7,9.7,2.0,,3.6,6.3,0.3,-1.0,-0.7
49,50,Scott Foster,,3,1,2,0.333,99.9,,101.3,26.7,19.7,9.3,3.0,,106.7,22.7,21.0,10.7,2.0,,-5.4,4.0,-1.3,-1.4,1.0
