,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Summary,Summary,Summary,Summary,Summary,Unnamed: 8_level_0,Team per 48,Team per 48,Team per 48,Team per 48,Team per 48,Unnamed: 14_level_0,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Unnamed: 20_level_0,Diff per 48,Diff per 48,Diff per 48,Diff per 48,Diff per 48
,Rk,Referee,Unnamed: 2_level_1,G,W,L,W/L%,Pace,Unnamed: 8_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 14_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 20_level_1,PTS,FTA,PF,S.Foul,O.Foul
30,31,Eric Lewis,,6,3,3,0.5,98.2,,112.7,21.0,19.2,10.5,1.1,,117.6,22.4,17.9,10.2,1.5,,-4.9,-1.4,1.3,0.3,-0.4
31,32,Aaron Smith,,6,2,4,0.333,93.3,,102.3,20.8,16.8,7.0,1.2,,102.7,18.0,17.0,10.3,1.0,,-0.4,2.8,-0.2,-3.3,0.2
32,33,Brandon Adair,,7,2,5,0.286,98.7,,111.2,21.3,19.4,9.9,1.7,,116.7,21.8,17.9,9.7,0.6,,-5.5,-0.5,1.5,0.2,1.1
33,34,Mark Lindsay,,7,5,2,0.714,96.0,,111.6,26.6,21.0,10.7,1.0,,110.3,25.4,21.0,11.7,1.6,,1.3,1.2,0.0,-1.0,-0.6
34,35,Suyash Mehta,,3,2,1,0.667,96.4,,109.0,23.3,19.7,9.7,1.0,,106.7,23.0,21.0,10.7,1.7,,2.3,0.3,-1.3,-1.0,-0.7
35,36,John Butler,,4,3,1,0.75,93.5,,107.5,27.5,19.8,9.8,1.5,,102.3,22.8,20.5,11.3,0.3,,5.2,4.7,-0.7,-1.5,1.2
36,37,Kevin Scott,,1,0,1,0.0,94.8,,113.0,29.0,22.0,3.0,4.0,,118.0,15.0,21.0,12.0,0.0,,-5.0,14.0,1.0,-9.0,4.0
37,38,Matt Boland,,5,3,2,0.6,98.4,,105.2,20.2,18.0,10.6,1.6,,109.1,21.7,19.4,9.6,1.0,,-3.9,-1.5,-1.4,1.0,0.6
38,39,Kevin Cutler,,6,5,1,0.833,95.8,,107.1,21.5,17.7,9.8,1.0,,103.9,21.3,18.7,8.8,1.6,,3.2,0.2,-1.0,1.0,-0.6
39,40,Scott Foster,,4,2,2,0.5,95.7,,103.3,24.5,18.8,9.0,1.0,,108.3,19.3,20.3,12.5,1.5,,-5.0,5.2,-1.5,-3.5,-0.5
40,41,Kane Fitzgerald,,4,2,2,0.5,96.9,,109.5,20.8,19.5,9.5,2.0,,104.8,21.0,17.8,9.3,1.8,,4.7,-0.2,1.7,0.2,0.2
41,42,Curtis Blair,,6,4,2,0.667,95.0,,107.7,22.0,20.7,10.7,2.0,,102.7,25.0,19.0,11.0,1.2,,5.0,-3.0,1.7,-0.3,0.8
42,43,Nick Buchert,,3,1,2,0.333,96.8,,104.3,23.7,16.7,7.0,2.7,,108.0,14.7,19.7,9.7,1.3,,-3.7,9.0,-3.0,-2.7,1.4
43,44,Mousa Dagher,,1,1,0,1.0,91.2,,98.0,17.0,24.0,13.0,1.0,,96.0,30.0,20.0,7.0,2.0,,2.0,-13.0,4.0,6.0,-1.0
44,45,Tyler Ford,,3,2,1,0.667,97.2,,109.0,20.0,21.3,12.7,1.7,,111.7,27.7,18.7,8.7,2.3,,-2.7,-7.7,2.6,4.0,-0.6
45,46,Josh Tiven,,3,2,1,0.667,95.2,,110.5,25.4,17.4,10.3,1.6,,104.1,18.4,18.4,12.2,0.6,,6.4,7.0,-1.0,-1.9,1.0
46,47,Derek Richardson,,3,3,0,1.0,92.2,,108.0,26.3,19.7,9.7,3.3,,102.7,20.7,20.7,11.0,1.0,,5.3,5.6,-1.0,-1.3,2.3
47,48,Leon Wood,,3,1,2,0.333,93.6,,96.3,20.0,19.0,7.0,1.7,,99.3,18.7,15.3,10.3,1.7,,-3.0,1.3,3.7,-3.3,0.0
48,49,Justin Van Duyne,,3,2,1,0.667,91.7,,105.7,22.0,21.7,9.0,2.0,,102.7,21.3,17.0,10.0,0.7,,3.0,0.7,4.7,-1.0,1.3
49,50,Natalie Sago,,3,1,2,0.333,94.7,,107.0,22.0,22.3,12.0,3.0,,109.0,22.7,16.3,10.7,0.7,,-2.0,-0.7,6.0,1.3,2.3
50,51,Sean Wright,,3,3,0,1.0,98.1,,115.3,33.7,18.3,10.0,1.0,,110.7,24.0,23.3,13.3,1.0,,4.6,9.7,-5.0,-3.3,0.0
51,52,Jason Goldenberg,,3,2,1,0.667,98.5,,113.0,25.7,17.7,8.0,1.7,,106.7,19.0,24.0,11.7,2.0,,6.3,6.7,-6.3,-3.7,-0.3
52,53,Eric Dalen,,4,3,1,0.75,98.9,,115.8,23.5,20.0,11.3,1.0,,102.0,25.5,17.0,10.5,1.0,,13.8,-2.0,3.0,0.8,0.0
53,54,Jenna Schroeder,,2,2,0,1.0,97.9,,117.0,22.5,18.0,8.5,1.0,,100.5,21.5,15.0,12.5,0.0,,16.5,1.0,3.0,-4.0,1.0
54,55,Derrick Collins,,1,0,1,0.0,95.2,,98.0,28.0,13.0,5.0,4.0,,109.0,8.0,21.0,12.0,2.0,,-11.0,20.0,-8.0,-7.0,2.0
55,56,Brandon Schwab,,2,2,0,1.0,94.6,,112.0,22.0,20.5,11.0,1.5,,103.5,26.0,16.5,12.0,1.5,,8.5,-4.0,4.0,-1.0,0.0
56,57,James Capers Jr.,,5,3,2,0.6,97.3,,109.0,23.8,20.2,10.2,2.4,,106.2,23.2,19.4,11.8,2.0,,2.8,0.6,0.8,-1.6,0.4
57,58,Gediminas Petraitis,,3,1,2,0.333,96.1,,110.7,27.0,17.3,9.0,0.3,,117.0,20.3,21.3,10.7,0.7,,-6.3,6.7,-4.0,-1.7,-0.4
58,59,Zach Zarba,,2,1,1,0.5,92.3,,107.0,18.5,18.5,7.5,1.0,,104.0,17.5,18.5,7.5,0.5,,3.0,1.0,0.0,0.0,0.5
59,60,Nate Green,,1,0,1,0.0,88.7,,103.0,13.0,20.0,6.0,2.0,,106.0,19.0,14.0,7.0,1.0,,-3.0,-6.0,6.0,-1.0,1.0
60,61,John Goble,,2,0,2,0.0,100.7,,104.5,24.0,20.5,9.0,2.0,,121.5,20.5,18.5,9.5,0.0,,-17.0,3.5,2.0,-0.5,2.0
61,62,Tony Brothers,,1,1,0,1.0,99.9,,123.0,27.0,23.0,13.0,3.0,,120.0,28.0,22.0,9.0,2.0,,3.0,-1.0,1.0,4.0,1.0
62,63,Jonathan Sterling,,1,1,0,1.0,95.9,,121.0,34.0,19.0,11.0,0.0,,106.0,26.0,24.0,17.0,2.0,,15.0,8.0,-5.0,-6.0,-2.0
63,64,John Conley,,1,1,0,1.0,92.0,,105.1,33.5,15.4,8.2,0.0,,103.2,18.1,24.5,11.8,0.0,,1.9,15.4,-9.1,-3.6,0.0
64,65,Lauren Holtkamp-Sterling,,1,0,1,0.0,91.2,,94.0,28.0,17.0,7.0,2.0,,102.0,15.0,21.0,15.0,0.0,,-8.0,13.0,-4.0,-8.0,2.0
65,66,Matt Myers,,1,0,1,0.0,94.2,,114.0,25.0,18.0,7.0,2.0,,119.0,18.0,17.0,12.0,1.0,,-5.0,7.0,1.0,-5.0,1.0
66,67,Ashley Moyer-Gleich,,1,1,0,1.0,100.3,,133.0,27.0,24.0,18.0,2.0,,120.0,36.0,22.0,13.0,1.0,,13.0,-9.0,2.0,5.0,1.0
