,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Summary,Summary,Summary,Summary,Summary,Unnamed: 8_level_0,Team per 48,Team per 48,Team per 48,Team per 48,Team per 48,Unnamed: 14_level_0,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Unnamed: 20_level_0,Diff per 48,Diff per 48,Diff per 48,Diff per 48,Diff per 48
,Rk,Referee,Unnamed: 2_level_1,G,W,L,W/L%,Pace,Unnamed: 8_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 14_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 20_level_1,PTS,FTA,PF,S.Foul,O.Foul
30,31,Brent Barnaky,,3,0,3,0.0,96.9,,98.0,15.7,17.3,5.3,2.7,,107.7,13.3,15.0,7.3,2.7,,-9.7,2.4,2.3,-2.0,0.0
31,32,Matt Kallio,,2,0,2,0.0,93.3,,96.0,16.0,18.0,8.5,3.0,,105.0,19.0,13.0,7.0,2.5,,-9.0,-3.0,5.0,1.5,0.5
32,33,J.T. Orr,,6,2,4,0.333,97.4,,100.1,18.0,19.8,9.8,2.1,,104.2,20.8,18.2,7.4,2.3,,-4.1,-2.8,1.6,2.4,-0.2
33,34,C.J. Washington,,4,2,2,0.5,98.5,,110.3,23.5,19.0,8.3,2.0,,108.5,19.0,19.0,10.8,0.8,,1.8,4.5,0.0,-2.5,1.2
34,35,Tom Washington,,3,1,2,0.333,97.8,,92.7,16.7,21.7,10.7,2.0,,93.7,24.7,16.7,8.0,2.7,,-1.0,-8.0,5.0,2.7,-0.7
35,36,Eric Lewis,,5,3,2,0.6,98.8,,106.0,20.2,18.8,10.0,0.8,,104.4,21.7,17.0,8.8,1.2,,1.6,-1.5,1.8,1.2,-0.4
36,37,Matt Myers,,3,0,3,0.0,101.4,,101.7,21.0,20.0,11.3,1.7,,117.7,22.7,18.3,9.7,1.3,,-16.0,-1.7,1.7,1.6,0.4
37,38,Nick Buchert,,4,1,3,0.25,95.2,,104.0,24.4,14.9,7.1,1.0,,107.5,15.8,17.3,10.0,1.2,,-3.5,8.6,-2.4,-2.9,-0.2
38,39,Derek Richardson,,5,2,3,0.4,97.1,,107.6,20.8,14.9,8.0,0.4,,110.9,15.7,18.6,9.0,1.6,,-3.3,5.1,-3.7,-1.0,-1.2
39,40,Curtis Blair,,1,0,1,0.0,91.4,,101.0,14.0,15.0,7.0,0.0,,113.0,16.0,16.0,8.0,0.0,,-12.0,-2.0,-1.0,-1.0,0.0
