,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Summary,Summary,Summary,Summary,Summary,Unnamed: 8_level_0,Team per 48,Team per 48,Team per 48,Team per 48,Team per 48,Unnamed: 14_level_0,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Unnamed: 20_level_0,Diff per 48,Diff per 48,Diff per 48,Diff per 48,Diff per 48
,Rk,Referee,Unnamed: 2_level_1,G,W,L,W/L%,Pace,Unnamed: 8_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 14_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 20_level_1,PTS,FTA,PF,S.Foul,O.Foul
30,31,Brandon Adair,,5,0,5,0.0,98.2,,103.4,19.4,19.0,11.0,1.2,,118.2,24.4,20.4,9.4,1.8,,-14.8,-5.0,-1.4,1.6,-0.6
31,32,Jenna Schroeder,,3,1,2,0.333,100.3,,118.0,27.7,17.3,10.3,1.7,,126.7,22.0,20.7,13.7,1.0,,-8.7,5.7,-3.4,-3.4,0.7
32,33,Zach Zarba,,4,0,4,0.0,99.1,,106.8,18.5,18.5,8.8,2.0,,117.5,20.0,17.5,9.0,0.8,,-10.7,-1.5,1.0,-0.2,1.2
33,34,James Capers Jr.,,3,1,2,0.333,96.7,,93.7,22.3,20.7,8.7,2.7,,98.7,21.0,19.3,9.7,1.7,,-5.0,1.3,1.4,-1.0,1.0
34,35,Matt Myers,,4,1,3,0.25,96.5,,103.3,22.5,22.3,9.3,2.0,,108.8,24.5,19.0,10.5,0.8,,-5.5,-2.0,3.3,-1.2,1.2
35,36,Michael Smith,,5,2,3,0.4,96.9,,104.8,26.6,22.0,11.4,1.6,,116.0,25.2,20.6,11.6,1.2,,-11.2,1.4,1.4,-0.2,0.4
36,37,Nate Green,,3,0,3,0.0,96.6,,104.0,24.0,22.0,11.7,2.3,,116.3,22.3,19.7,10.3,1.0,,-12.3,1.7,2.3,1.4,1.3
37,38,Phenizee Ransom,,2,1,1,0.5,98.4,,108.0,25.5,26.0,9.5,3.0,,105.5,30.0,24.0,11.5,4.5,,2.5,-4.5,2.0,-2.0,-1.5
38,39,Justin Van Duyne,,4,1,3,0.25,98.6,,106.7,22.7,23.1,11.2,2.7,,114.8,26.6,19.7,9.5,1.7,,-8.1,-3.9,3.4,1.7,1.0
39,40,Matt Kallio,,1,0,1,0.0,91.8,,92.0,14.0,23.0,12.0,1.0,,100.0,29.0,19.0,8.0,3.0,,-8.0,-15.0,4.0,4.0,-2.0
40,41,Karl Lane,,3,0,3,0.0,102.2,,105.0,16.7,21.7,10.0,2.0,,119.0,25.7,20.3,8.3,2.7,,-14.0,-9.0,1.4,1.7,-0.7
41,42,Ed Malloy,,4,2,2,0.5,94.5,,101.8,19.5,23.0,12.0,2.0,,106.0,26.5,19.8,9.8,1.5,,-4.2,-7.0,3.2,2.2,0.5
42,43,Kevin Cutler,,4,1,3,0.25,100.9,,103.6,24.9,20.7,9.0,2.7,,117.2,22.4,21.7,11.7,2.7,,-13.6,2.5,-1.0,-2.7,0.0
43,44,Bill Kennedy,,4,1,3,0.25,96.3,,94.3,19.0,20.0,11.0,1.5,,105.0,23.5,17.3,8.5,1.5,,-10.7,-4.5,2.7,2.5,0.0
44,45,Danielle Scott,,2,1,1,0.5,95.1,,97.5,17.0,19.5,11.5,0.5,,104.0,22.5,17.5,9.0,2.5,,-6.5,-5.5,2.0,2.5,-2.0
45,46,Kevin Scott,,5,1,4,0.2,100.0,,104.4,26.6,21.8,11.2,1.8,,113.6,25.2,20.0,12.8,1.6,,-9.2,1.4,1.8,-1.6,0.2
46,47,John Conley,,3,2,1,0.667,95.4,,102.7,16.7,25.3,13.0,2.0,,104.0,29.7,18.3,7.7,2.0,,-1.3,-13.0,7.0,5.3,0.0
47,48,Courtney Kirkland,,3,0,3,0.0,94.3,,106.0,20.3,21.7,11.7,1.3,,117.0,28.0,17.3,9.3,1.3,,-11.0,-7.7,4.4,2.4,0.0
48,49,James Williams,,4,1,3,0.25,93.8,,99.4,22.9,21.9,10.7,2.2,,103.6,25.1,19.0,11.0,2.7,,-4.2,-2.2,2.9,-0.3,-0.5
49,50,Curtis Blair,,3,1,2,0.333,97.6,,105.3,16.0,18.3,10.7,1.7,,110.0,21.3,17.7,7.7,1.7,,-4.7,-5.3,0.6,3.0,0.0
50,51,C.J. Washington,,2,0,2,0.0,93.9,,97.5,16.0,16.5,8.5,2.0,,107.5,18.0,15.5,7.0,1.5,,-10.0,-2.0,1.0,1.5,0.5
51,52,Robert Hussey,,1,0,1,0.0,99.2,,113.0,30.0,23.0,15.0,0.0,,122.0,28.0,21.0,17.0,1.0,,-9.0,2.0,2.0,-2.0,-1.0
52,53,Sean Corbin,,1,1,0,1.0,92.6,,100.0,30.0,28.0,11.0,4.0,,90.0,33.0,27.0,15.0,5.0,,10.0,-3.0,1.0,-4.0,-1.0
53,54,Matt Boland,,1,0,1,0.0,98.2,,91.0,19.0,18.0,9.0,3.0,,105.0,19.0,19.0,9.0,2.0,,-14.0,0.0,-1.0,0.0,1.0
54,55,Tony Brothers,,3,0,3,0.0,103.5,,97.3,24.0,24.3,11.7,2.7,,115.3,28.3,22.7,10.3,3.0,,-18.0,-4.3,1.6,1.4,-0.3
55,56,Sean Wright,,4,1,3,0.25,99.3,,103.8,25.3,24.6,12.9,1.7,,121.6,27.3,22.4,10.7,1.9,,-17.8,-2.0,2.2,2.2,-0.2
56,57,Jason Goldenberg,,3,1,2,0.333,92.9,,91.3,20.7,24.0,11.0,2.0,,99.0,25.3,18.7,10.0,1.3,,-7.7,-4.6,5.3,1.0,0.7
57,58,Natalie Sago,,3,1,2,0.333,99.6,,106.3,26.7,21.9,13.2,1.9,,117.9,30.0,23.5,13.9,3.9,,-11.6,-3.3,-1.6,-0.7,-2.0
58,59,Kane Fitzgerald,,1,0,1,0.0,102.5,,111.0,20.0,21.0,14.0,2.0,,140.0,29.0,21.0,12.0,1.0,,-29.0,-9.0,0.0,2.0,1.0
59,60,Evan Scott,,5,1,4,0.2,99.4,,102.0,23.4,18.6,10.4,1.8,,119.4,22.2,20.2,10.2,1.6,,-17.4,1.2,-1.6,0.2,0.2
60,61,John Goble,,2,2,0,1.0,96.1,,122.5,21.5,21.5,15.5,0.5,,121.0,31.0,15.5,8.5,0.0,,1.5,-9.5,6.0,7.0,0.5
61,62,Scott Wall,,3,1,2,0.333,97.5,,111.3,22.3,25.0,15.0,1.7,,115.7,34.7,16.3,9.7,1.0,,-4.4,-12.4,8.7,5.3,0.7
62,63,Leon Wood,,2,0,2,0.0,105.2,,112.0,16.0,22.5,9.5,1.0,,125.5,27.0,19.5,7.0,2.0,,-13.5,-11.0,3.0,2.5,-1.0
63,64,Nick Buchert,,3,2,1,0.667,99.5,,114.7,20.3,20.3,11.7,1.3,,115.7,25.7,19.0,10.3,1.0,,-1.0,-5.4,1.3,1.4,0.3
64,65,J.T. Orr,,2,0,2,0.0,100.6,,99.0,14.0,22.5,10.0,4.5,,105.5,24.5,16.0,6.5,1.0,,-6.5,-10.5,6.5,3.5,3.5
65,66,Suyash Mehta,,2,0,2,0.0,93.6,,103.0,20.0,21.5,10.5,2.0,,108.5,25.0,18.5,10.5,0.5,,-5.5,-5.0,3.0,0.0,1.5
66,67,Mitchell Ervin,,1,1,0,1.0,89.3,,102.3,20.8,24.5,8.2,2.7,,99.6,19.9,22.6,8.2,2.7,,2.7,0.9,1.9,0.0,0.0
67,68,David Guthrie,,1,0,1,0.0,98.8,,123.0,13.0,25.0,8.0,1.0,,130.0,34.0,19.0,7.0,3.0,,-7.0,-21.0,6.0,1.0,-2.0
